"id","nombre_publicacion","descripcion"
7192,Aproximación a los recursos del proyecto,"Tipos de recursos. Definición de la capacidad máxima de los recursos. Definición del costo de los recursos. Personalización de calendarios. Uso de las notas de recursos. Asignación de recursos a las tareas. Visualizar costo, duración y trabajo del proyecto. Personalización y comunicación del plan del proyecto. Personalización de vistas: Diagrama de Gantt y Línea Temporal del proyecto
Informes."
7193,Control y seguimiento del proyecto,"Seguimiento del desempe?o del proyecto. Actualización de valores actuales de seguimiento. Ajuste avanzado de tareas. Costos fijos de tareas. Uso de tareas recurrentes
Ruta Crítica del proyecto. Ajuste del plan del proyecto. Resolución de sobreasignaciones. Costo y fecha de finalización del proyecto. Desactivación de tareas. Tarea resumen de proyecto."
7194,Bloque integrador,
7195,Semana 3 - Estrategia de producto,
7196,Semana 4 - Plaza,
7221,Semana 5 - Branding,
7222,Semana 6 - Introducción a la comunicación,
7223,Semana 7 - Plan de comunicación,
7224,Bloque integrador,
7225,set_nombre_publicacion(),
7226,Introducción a la Asignatura,
7227,Gestión de Operaciones,"Mirando al cliente. La cadena de abastecimiento y los desafíos actuales. Clasificación de proveedores. El bienestar individual versus el bien común. Herramientas para la mejora. Gestión por procesos. Herramientas para la mejora continua. Innovación y tecnología, estrategia de la empresa. Innovación y mejora continua.Mirando al futuro. Operaciones 4.0. Las 8 megatendencias disruptivas."
7228,set_nombre_publicacion(),
7229,set_nombre_publicacion(),
7230,set_nombre_publicacion(),
7231,set_nombre_publicacion(),
7232,set_nombre_publicacion(),
7233,set_nombre_publicacion(),
7234,set_nombre_publicacion(),
7235,set_nombre_publicacion(),
7236,set_nombre_publicacion(),
7237,set_nombre_publicacion(),
7238,set_nombre_publicacion(),
7239,set_nombre_publicacion(),
7240,set_nombre_publicacion(),
7241,set_nombre_publicacion(),
7249,Week 1 - Leadership vs. Management,
7250,set_nombre_publicacion(),
7251,set_nombre_publicacion(),
7252,set_nombre_publicacion(),
7253,set_nombre_publicacion(),
7254,set_nombre_publicacion(),
7255,Introducción a la asignatura,
7256,Diversidad 3.0: Fundamentos Estratégicos,Cultura. Diversidad y sostenibilidad. Competencias y mix de talentos. Diversidad de pensamiento. Liderazgo e inclusión. 
7257,Gestión de la diversidad,"El mundo de la divergencia. Ética en la gobernanza corporativa. Diversidad, equidad e inclusión. La tecnología como aliada de la inclusión. Seguridad psicológica en entornos laborales. Métricas de impacto."
7258,Bases de una organización,?Por qué emprender este camino? El porqué del bienestar. El punto de partida. Win-Win-Win y visión estratégica. Las rutas de la felicidad en el trabajo. Dimensiones del bienestar.
7259,Liderazgo consciente,Liderazgo consciente. Características del líder consciente. Top down ?Por qué debe partir desde el líder? Ambiente laboral. Plan de desarrollo y bienestar. Guianza y seguridad. 
7260,Bloque integrador,
7261,Introducción a la asignatura,
7264,Agilidad adaptativa y transformación digital en la gestión del aprendizaje,Competitividad a través de la gestión del aprendizaje. Estrategias para la agilidad adaptativa. Creación y diagnóstico de una cultura de aprendizaje organizacional. Recursos de aprendizajes organizacionales. Aprendizaje digital.
7265,Semana 4,
7266,Bloque integrador,
7267,Introducción a la asignatura,
7268,Objetivos estratégicos y mapa del talento,Objetivos estratégicos y el talento en la organización. Creación y acciones del mapa de talento. Implementación de las 4Bs. Plan de desarrollo profesional. Talento y estrategia: camino hacia el éxito.
7269,Marca empleadora: Impacto en la atracción del talento,"Impacto de la marca empleadora en la atracción del talento para la organización: plataformas de medición, los cinco factores, propósito organizacional. Canales de captación del talento."
7270,Onboarding: clave en la experiencia colaborador,Onboarding o iniciación: clave en la experiencia para el nuevo colaborador. El proceso de inducción y los primeros 30-60-90 días. Confianza en sí mismo vs. visibilidad. Construyendo la lealtad de los colaboradores a la marca empleadora.
7271,Bloque integrador,
7272,set_nombre_publicacion(),
7273,set_nombre_publicacion(),
7274,set_nombre_publicacion(),
7275,set_nombre_publicacion(),
7276,set_nombre_publicacion(),
7277,set_nombre_publicacion(),
7278,set_nombre_publicacion(),
7279,set_nombre_publicacion(),
7280,set_nombre_publicacion(),
7281,set_nombre_publicacion(),
7282,Semana 1 - Proyectos expositivos (SMmex1),
7283,Semana 2 - Producción museográfica (SMmex2),
7284,Semana 3 - Montaje: elementos necesarios para el montaje de la exposición (SMmex3),
7285,set_nombre_publicacion(),
7286,set_nombre_publicacion(),
7287,set_nombre_publicacion(),
7288,set_nombre_publicacion(),
7289,set_nombre_publicacion(),
7290,Conceptos básicos de costes,Sistema de información para la gestión. Conceptos básicos de costes. Sistemas de costes.
7291,Sistema de Costes,Costes de producto y costes del periodo. Costes directos y costes indirectos. Centros de coste y criterios de asignación de costes. Coste marginal. Medida del producto o servicio.
7292,set_nombre_publicacion(),
7293,Introducción a la Asignatura,
7294,Semana 1 - Protección de datos personales,
7295,Semana 2 - Protección de datos y seguridad,
7296,Semana 3 - Protección de datos y Estado,
7297,Bloque integrador,
7298,Introducción a la Asignatura,
7299,Aprendizaje automático,Tecnologías digitales. Aprendizaje automático. Importancia del Machine Learning. Lenguaje Python. Paqueterías. Ciclo de desarrollo de modelos de Machine Learning. Técnicas de aprendizaje automático.
7300,Clasificación,"Modelos de clasificación. Variables predictoras y variable de respuesta. Codificación de variables. Conjunto de entrenamiento y prueba. Clasificación. Evaluando un modelo de clasificación.
"
7301,Regresión,Aprendizaje automático. Regresión. Evaluando en regresión. Data Drift y Concept Drift. Data Leakage. Monitoreo de un modelo. Problemas de regresión.
7302,Bloque integrador,
7303,Introducción a la Asignatura,
7304,Gestión de proyectos,Desafíos y habilidades de la era digital. Dirección de Proyectos. Estructura de descomposición del trabajo. Liderazgo y gestión de proyectos. Comunicación y gestión del cambio. Evaluación de factibilidad y viabilidad. Planificación y estimación de recursos. 
7305,set_nombre_publicacion(),
7306,Product Management,"
Gestión de productos y product management. Fundamentos del Project Management. Herramientas para la gestión de proyectos digitales. Product Market Fit. Técnicas principales de Growth. Opciones de productos de financiamiento.
"
7307,Bloque Integrador,
7308,Introducción a la asignatura,
7309,Fundamentos de Power BI,"?Que es Power BI?  Elementos de Power BI. Obtener datos externos (PDF-EXCEL-WEB-TXT). Transformar datos. Power Query ( Transformar vs. Agregar columna; eliminar filas y columnas; extraer y modificar; anular dinamización de columnas; modificar nombres de los campos; actualización de origen de datos). Agregar columna a través del ejemplo. Combinar, anexar Cómo crear Distintos gráficos. "
7310,Funciones DAX,Obtener Datos desde Sharepoint. Relaciones (Detección automática/crear/editar/eliminar). Tabla Puente - Columna condicional. Función VALUES- IF- SUM. Columnas calculadas. Medias Y funciones DAX - Uso de jerarquías. Formato condicional. 
7311,Visualizaciones de datos,Dashboard. Seleccionar la visual adecuada. Parámetros.  Marcadores. Publicar informes. Analizar el rendimiento de los informes. Power BI Móvil –Vista del teléfono.  
7312,Bloque interador,
7313,set_nombre_publicacion(),
7314,set_nombre_publicacion(),
7315,set_nombre_publicacion(),
7316,set_nombre_publicacion(),
7317,set_nombre_publicacion(),
7318,set_nombre_publicacion(),
7319,set_nombre_publicacion(),
7320,set_nombre_publicacion(),
7321,set_nombre_publicacion(),
7322,set_nombre_publicacion(),
7323,set_nombre_publicacion(),
7324,set_nombre_publicacion(),
7325,set_nombre_publicacion(),
7326,set_nombre_publicacion(),
7327,set_nombre_publicacion(),
7328,set_nombre_publicacion(),
7329,set_nombre_publicacion(),
7330,set_nombre_publicacion(),
7331,set_nombre_publicacion(),
7332,set_nombre_publicacion(),
7333,set_nombre_publicacion(),
7334,set_nombre_publicacion(),
7335,set_nombre_publicacion(),
7336,set_nombre_publicacion(),
7337,set_nombre_publicacion(),
7338,set_nombre_publicacion(),
7340,Semana 5 - Modelos y técnicas de análisis de datos,
7341,Semana 6 - Posicionamiento y segmentos,
7342,Semana 7 - Nuevas tendencias de investigación de mercado,
7343,set_nombre_publicacion(),
7344,Semana 4: Investigaciones comerciales,
7345,set_nombre_publicacion(),
7346,Introducción a la asignatura,
7347,La gestión previa a la exhibición,"El curador, las exposiciones y sus tipologías. Los cuatro pilares de la practica curatorial."
7348,Exhibición. Montaje y puesta a punto,Los textos curatoriales y el publico destinatario. Contenidos del texto curatorial. Tipos y dise?os de textos.
7349,La investigación y la información al visitante,Interdisciplinaridad en la practica curatorial. La gestión y montaje de la exposición.
7350,Bloque integrador,
7351,set_nombre_publicacion(),
7352,Modulo e-learning ABC,
7353,Los principios del Derecho Laboral,
7355,Módulo 1.2,
7356,Etapa precontractual,
7357,El Contrato de Trabajo,
7358,set_nombre_publicacion(),
7359,Bienvenida,
7360,Servicio asistencia de Viajes,
7363,Formas de contratación,
7364,Poderes disciplinario y de fiscalización,
7366,Poderes disciplinario y de fiscalización,
7367,Aplicación del poder disciplinario,
7368,Salario,
7369,Jornadas de trabajo,
7370,set_nombre_publicacion(),
7371,set_nombre_publicacion(),
7372,set_nombre_publicacion(),
7373,Ecosistemas innovadores exitosos,"?Qué son los ecosistemas de innovación?. Explorando ecosistemas innovadores. Casos de Medellín, Barcelona, Israel, Silicon Valley. Investigación y colaboración de los Stakeholders."
7374,set_nombre_publicacion(),
7375,set_nombre_publicacion(),
7376,set_nombre_publicacion(),
7377,set_nombre_publicacion(),
7378,set_nombre_publicacion(),
7379,set_nombre_publicacion(),
7380,set_nombre_publicacion(),
7381,set_nombre_publicacion(),
7382,SMcti2 - Semana 2,
7383,set_nombre_publicacion(),
7384,set_nombre_publicacion(),
7385,Introducción a la Asignatura,
7386,Características clave de R,Conceptos básicos. Introducción al ambiente gráfico de R. Tipos de variables. Unión de vectores. Instalación de librerías. Lux. Características de R.
7387,Análisis y manipulación de datos,Elementos básicos. Cuadro de datos. Funciones básicas. Funciones intermedias.
7388,Visualización de datos,Múltiples funciones dentro de R. Librería gglot2. Galería de gráficos de R.
7389,Bloque integrador,
7392,Introducción a la Asignatura,
7393,E - business,"Del canal revolucionario a la economía digital. Internet, una historia en construcción. El auge y la caída del e-commerce en internet. Objetivos de la presencia digital. El modelo de generación de leads."
7394,Customer journey y modelos de negocios online,"Customer journey y nuevos modelos de negocio. Customer journey, de principio a un nuevo comienzo. Otros modelos de negocios: economía colaborativa. Retos de la construcción de negocios."
7395,Bloque integrador,
7396,Introducción a la asignatura,
7397,E-commerce: la forma más poderosa de hacer negocios,Visión estratégica de ventas online. Cifras generales. Definición y cifras generales. Casos notables. Proceso general (cadena de valor). Modelos de negocio. Las ventas online como un proceso estratégico.
